order_item_id,order_id,product_id,quantity,unit_price
6098,13254,162,1,9350.26
6099,13255,106,1,58766.85
6100,13255,102,1,70838.6
6101,13256,118,2,2537.73
6102,13256,106,1,58766.85
6103,13257,132,1,14050.69
6104,13258,220,1,8932.59
6105,13259,122,1,11330.86
6106,13259,129,1,36778.33
6107,13259,106,1,55502.02
6108,13259,208,2,1752.64
6109,13260,116,1,1144.32
6110,13261,125,1,37638.62
6111,13261,217,2,2092.86
6112,13262,173,1,7019.62
6113,13263,117,1,2708.21
6114,13263,108,1,29405.94
6115,13264,120,2,1270.21
6116,13264,164,1,9554.0
6117,13265,116,1,963.64
6118,13265,102,2,74774.07
6119,13265,158,2,9241.71
6120,13266,159,2,6156.14
6121,13266,102,2,78709.55
6122,13266,206,1,3566.37
6123,13267,115,1,2982.91
6124,13268,145,1,45391.09
6125,13269,164,3,9554.0
6126,13269,104,1,81889.5
6127,13269,132,2,16685.19
6128,13269,174,1,5885.54
6129,13269,144,1,12156.0
6130,13270,111,1,10914.12
6131,13271,131,2,18769.56
6132,13271,164,2,8120.9
6133,13272,108,2,31135.7
6134,13273,130,1,35263.03
6135,13274,164,1,9076.3
6136,13274,187,1,3646.21
6137,13275,161,2,8849.52
6138,13275,182,1,1620.15
6139,13276,210,1,1020.2
6140,13277,177,2,1467.83
6141,13277,176,1,8172.55
6142,13277,106,1,65296.5
6143,13278,157,1,10190.04
6144,13278,189,2,2520.34
6145,13279,150,2,1770.61
6146,13280,156,1,1108.22
6147,13280,160,2,4002.28
6148,13280,102,1,74774.07
6149,13281,161,1,8849.52
6150,13282,173,1,7019.62
6151,13282,122,2,12589.84
6152,13283,216,1,5494.29
6153,13284,170,1,2445.8
6154,13284,136,1,7785.98
6155,13285,148,1,27380.7
6156,13286,121,1,10726.43
6157,13286,110,1,2560.63
6158,13287,158,1,9241.71
6159,13287,121,1,9117.47
6160,13288,136,1,7007.38
6161,13289,203,1,887.09
6162,13289,149,1,824.78
6163,13289,163,1,13571.6
6164,13289,106,1,65296.5
6165,13290,122,1,10701.36
6166,13291,156,1,1108.22
6167,13291,154,3,1723.61
6168,13292,162,1,8830.8
6169,13293,125,1,37638.62
6170,13293,128,2,32451.24
6171,13294,112,1,8869.46
6172,13294,171,1,3568.28
6173,13294,103,1,82632.31
6174,13294,129,2,36778.33
6175,13295,127,2,30553.84
6176,13296,188,1,5431.22
6177,13296,178,1,938.23
6178,13297,151,1,1390.83
6179,13297,152,1,2689.5
6180,13298,119,2,3370.87
6181,13298,127,1,35945.7
6182,13298,162,1,10389.18
6183,13298,187,1,3099.28
6184,13298,109,1,3436.63
6185,13299,156,1,1108.22
6186,13300,132,1,17563.36
6187,13300,217,1,2203.01
6188,13300,195,1,3308.0
6189,13301,109,1,3436.63
6190,13302,123,1,10617.49
6191,13302,201,1,1009.33
6192,13303,180,1,1871.02
6193,13304,116,1,1084.1
6194,13305,129,1,36778.33
6195,13305,172,1,1131.62
6196,13305,169,1,2562.22
6197,13305,149,2,701.06
6198,13306,117,1,2280.6
6199,13307,125,1,37638.62
6200,13308,107,1,42040.28
6201,13309,166,2,7570.37
6202,13309,130,3,35263.03
6203,13310,115,1,3148.62
6204,13310,127,1,32351.13
6205,13310,123,1,12491.16
6206,13311,139,1,17263.53
6207,13312,186,1,5607.04
6208,13312,109,1,3436.63
6209,13312,150,1,1584.23
6210,13312,126,4,15949.72
6211,13312,144,4,15195.0
6212,13313,119,2,3965.73
6213,13313,185,1,6112.84
6214,13314,215,2,3133.27
6215,13315,108,4,29405.94
6216,13316,165,1,9373.72
6217,13316,171,1,3568.28
6218,13317,153,1,748.26
6219,13318,174,1,5591.26
6220,13318,158,1,8268.9
6221,13318,138,2,15338.04
6222,13319,166,2,8461.0
6223,13319,213,1,2418.34
6224,13319,131,1,18769.56
6225,13320,169,1,2411.5
6226,13321,202,1,781.76
6227,13322,166,2,8015.69
6228,13322,112,4,7539.04
6229,13323,167,3,3421.34
6230,13323,205,2,3006.35
6231,13324,117,1,2850.75
6232,13324,148,2,25939.61
6233,13324,127,1,32351.13
6234,13325,127,4,35945.7
6235,13325,145,1,50434.54
6236,13325,142,1,12209.02
6237,13325,202,1,822.91
6238,13325,124,1,10080.04
6239,13326,169,1,3014.38
6240,13326,207,1,4156.45
6241,13326,151,2,1390.83
6242,13327,139,1,13810.82
6243,13328,131,4,15015.65
6244,13329,101,1,69338.9
6245,13330,201,1,1009.33
6246,13331,123,1,11242.04
6247,13331,124,1,10640.05
6248,13332,147,1,39305.0
6249,13332,202,1,740.62
6250,13333,188,1,5159.66
6251,13334,114,1,3976.79
6252,13334,103,2,73934.17
6253,13335,120,2,1337.06
6254,13336,117,1,2708.21
6255,13336,170,1,2445.8
6256,13336,128,1,32451.24
6257,13336,109,1,3264.8
6258,13336,163,1,10857.28
6259,13337,111,1,10914.12
6260,13337,119,1,3965.73
6261,13337,106,1,65296.5
6262,13338,119,1,3965.73
6263,13339,105,1,44259.22
6264,13340,144,1,14435.25
6265,13341,185,1,4890.27
6266,13341,104,2,81889.5
6267,13341,124,1,10080.04
6268,13342,145,1,42869.36
6269,13342,154,2,1637.43
6270,13343,160,1,4212.93
6271,13343,113,2,5680.63
6272,13344,131,1,18769.56
6273,13345,137,1,11699.51
6274,13345,150,1,1770.61
6275,13346,130,1,35263.03
6276,13347,106,1,62031.68
6277,13348,214,1,2022.9
6278,13349,113,2,5396.6
6279,13349,213,1,2418.34
6280,13350,105,1,44259.22
6281,13350,158,1,9241.71
6282,13350,113,2,5396.6
6283,13351,128,4,30828.68
6284,13351,110,1,2560.63
6285,13352,116,1,1144.32
6286,13352,186,1,5607.04
6287,13353,160,3,4212.93
6288,13353,173,1,5966.68
6289,13353,128,1,32451.24
6290,13354,212,1,2154.9
6291,13354,174,1,5591.26
6292,13354,132,1,15807.02
6293,13354,137,1,11049.54
6294,13354,117,1,2850.75
6295,13355,114,1,3976.79
6296,13355,126,2,17826.16
6297,13356,133,2,20603.7
6298,13357,172,1,1257.35
6299,13357,105,1,44259.22
6300,13357,108,1,34595.22
6301,13358,110,1,2702.88
6302,13358,169,1,2712.94
6303,13359,104,2,77795.02
6304,13359,196,1,2222.3
6305,13360,142,1,12851.6
6306,13360,160,1,3791.64
6307,13360,119,1,3569.16
6308,13361,126,1,18764.38
6309,13361,120,1,1203.35
6310,13362,171,2,3568.28
6311,13362,167,4,3611.42
6312,13363,163,4,13571.6
6313,13363,148,1,28821.79
6314,13364,167,1,3231.27
6315,13365,130,1,29973.58
6316,13365,122,1,12589.84
6317,13366,122,1,11330.86
6318,13367,135,1,19388.7
6319,13367,187,1,3646.21
6320,13368,149,1,783.54
6321,13369,125,1,35756.69
6322,13369,108,1,29405.94
6323,13370,124,1,10640.05
6324,13370,181,1,1781.12
6325,13370,142,1,12851.6
6326,13371,123,1,12491.16
6327,13372,121,2,10726.43
6328,13373,131,2,17831.08
6329,13374,114,1,3777.95
6330,13375,119,1,3965.73
6331,13376,126,3,16887.94
6332,13376,215,3,3133.27
6333,13377,122,1,12589.84
6334,13377,169,3,3014.38
6335,13378,162,1,10389.18
6336,13378,121,3,8581.14
6337,13379,183,1,1243.0
6338,13379,106,1,65296.5
6339,13380,160,1,4212.93
6340,13380,109,2,3436.63
6341,13381,175,1,5134.73
6342,13382,149,1,824.78
6343,13382,146,1,61738.52
6344,13383,124,2,10640.05
6345,13383,128,1,30828.68
6346,13383,118,1,2410.84
6347,13384,128,1,32451.24
6348,13385,112,1,7539.04
6349,13386,208,1,1752.64
6350,13386,123,1,11866.6
6351,13387,151,1,1236.3
6352,13387,173,3,7019.62
6353,13388,101,1,81575.18
6354,13389,104,1,81889.5
6355,13390,107,2,52550.35
6356,13390,181,2,1781.12
6357,13391,144,1,12915.75
6358,13391,122,1,12589.84
6359,13391,106,1,65296.5
6360,13392,192,1,2510.45
6361,13393,127,1,35945.7
6362,13393,123,1,11242.04
6363,13393,119,1,3370.87
6364,13393,148,1,28821.79
6365,13394,113,1,5112.57
6366,13394,107,1,52550.35
6367,13395,172,1,1257.35
6368,13396,172,1,1194.48
6369,13396,140,3,8722.76
6370,13397,119,1,3569.16
6371,13398,115,3,2982.91
6372,13399,181,1,1781.12
6373,13399,127,1,30553.84
6374,13399,109,1,3436.63
6375,13399,156,1,1046.66
6376,13400,147,1,37236.31
6377,13400,103,1,86981.38
6378,13400,124,1,10080.04
6379,13400,196,4,2500.08
6380,13401,154,1,1378.89
6381,13401,180,1,1871.02
6382,13402,111,1,10368.41
6383,13402,124,1,11200.05
6384,13402,118,3,2537.73
6385,13403,105,1,44259.22
6386,13403,179,2,1417.93
6387,13403,112,1,7539.04
6388,13404,116,1,1204.55
6389,13405,126,1,17826.16
6390,13406,174,2,5885.54
6391,13407,200,1,5129.71
6392,13407,164,1,9554.0
6393,13407,219,1,3083.6
6394,13408,112,1,7982.51
6395,13409,136,1,6618.08
6396,13409,112,2,7982.51
6397,13410,188,2,5431.22
6398,13410,110,2,2702.88
6399,13410,127,2,35945.7
6400,13410,109,1,3264.8
6401,13410,131,2,15954.13
6402,13411,114,2,3976.79
6403,13411,113,1,5396.6
6404,13412,130,3,29973.58
6405,13413,127,1,34148.41
6406,13413,108,1,32865.46
6407,13413,220,1,7592.7
6408,13414,128,4,32451.24
6409,13414,105,1,44259.22
6410,13414,161,2,8849.52
6411,13414,125,1,37638.62
6412,13415,115,2,3314.34
6413,13416,171,1,3033.04
6414,13417,105,1,44259.22
6415,13417,188,2,4616.54
6416,13418,116,1,1084.1
6417,13419,105,1,49176.91
6418,13419,101,1,65260.14
6419,13419,180,3,2338.77
6420,13419,126,3,18764.38
6421,13420,115,1,2817.19
6422,13420,180,1,1871.02
6423,13420,124,1,11200.05
6424,13421,151,1,1545.37
6425,13421,128,1,30828.68
6426,13421,106,1,52237.2
6427,13422,123,1,12491.16
6428,13422,122,1,11330.86
6429,13423,156,1,1108.22
6430,13423,150,2,1863.8
6431,13423,129,2,33100.5
6432,13424,110,2,2702.88
6433,13425,113,1,5396.6
6434,13425,103,2,78283.24
6435,13425,111,4,10914.12
6436,13426,106,1,65296.5
6437,13427,109,1,3436.63
6438,13427,107,2,47295.32
6439,13428,179,1,1347.03
6440,13429,170,1,2445.8
6441,13430,141,1,13376.63
6442,13431,209,1,2046.81
6443,13431,173,1,6668.64
6444,13432,166,2,8906.32
6445,13432,106,1,62031.68
6446,13433,103,1,86981.38
6447,13433,138,1,15338.04
6448,13434,121,2,9653.79
6449,13434,132,1,17563.36
6450,13434,188,1,5431.22
6451,13435,124,2,11200.05
6452,13435,128,3,30828.68
6453,13435,141,2,14950.35
6454,13436,104,1,81889.5
6455,13436,177,2,1545.08
6456,13436,140,1,8722.76
6457,13437,161,1,9315.28
6458,13438,135,1,20409.16
6459,13439,129,1,31261.58
6460,13439,180,1,2104.89
6461,13440,120,1,1203.35
6462,13441,131,1,15954.13
6463,13442,127,2,34148.41
6464,13442,173,1,7019.62
6465,13442,121,3,9653.79
6466,13443,121,2,9117.47
6467,13443,120,1,1270.21
6468,13443,149,2,824.78
6469,13444,113,1,4828.54
6470,13445,162,2,9869.72
6471,13445,123,1,10617.49
6472,13445,161,2,7917.99
6473,13446,127,1,34148.41
6474,13446,184,1,1246.83
6475,13446,149,3,824.78
6476,13447,111,1,8731.3
6477,13447,125,2,33874.76
6478,13447,128,1,30828.68
6479,13447,169,3,3014.38
6480,13448,133,3,20603.7
6481,13449,159,3,7695.17
6482,13450,109,1,3436.63
6483,13451,145,1,50434.54
6484,13452,111,2,9822.71
6485,13452,126,1,15949.72
6486,13452,117,2,2850.75
6487,13452,145,1,45391.09
6488,13453,125,1,37638.62
6489,13453,116,1,1144.32
6490,13453,185,1,6112.84
6491,13453,114,2,3976.79
6492,13454,121,2,10726.43
6493,13454,172,1,1068.75
6494,13455,132,1,14050.69
6495,13456,101,1,81575.18
6496,13456,145,1,45391.09
6497,13456,186,1,5326.69
6498,13456,129,1,33100.5
6499,13457,146,2,58651.59
6500,13457,191,1,4864.92
6501,13457,108,1,29405.94
6502,13458,158,1,9241.71
6503,13458,106,2,65296.5
6504,13458,207,1,4375.21
6505,13459,168,1,11952.32
6506,13460,128,1,29206.12
6507,13461,182,1,1906.06
6508,13462,113,1,4544.5
6509,13462,118,1,2283.96
6510,13462,110,1,2845.14
6511,13463,212,1,2047.16
6512,13463,198,1,5217.68
6513,13463,136,2,7785.98
6514,13463,115,1,2651.47
6515,13464,123,1,12491.16
6516,13465,107,1,49922.83
6517,13466,102,2,74774.07
6518,13467,185,1,6112.84
6519,13468,112,1,8869.46
6520,13468,187,1,3646.21
6521,13468,178,2,938.23
6522,13469,146,1,61738.52
6523,13470,173,1,7019.62
6524,13471,146,1,61738.52
6525,13472,149,2,824.78
6526,13472,117,2,2708.21
6527,13473,145,2,40347.63
6528,13473,113,1,5396.6
6529,13473,180,1,2104.89
6530,13474,142,1,12851.6
6531,13474,164,1,9076.3
6532,13474,123,2,11866.6
6533,13474,120,1,1337.06
6534,13474,103,2,86981.38
6535,13475,132,1,16685.19
6536,13475,113,1,5112.57
6537,13475,124,2,10640.05
6538,13475,102,1,78709.55
6539,13475,112,1,7982.51
6540,13476,132,1,15807.02
6541,13476,107,1,42040.28
6542,13477,177,1,1390.57
6543,13477,118,3,2283.96
6544,13477,116,1,1204.55
6545,13477,117,1,2708.21
6546,13477,217,3,1872.56
6547,13478,120,1,1270.21
6548,13479,125,3,30110.9
6549,13480,157,2,11322.27
6550,13480,115,1,3314.34
6551,13481,183,4,1118.7
6552,13482,118,2,2410.84
6553,13482,139,1,15537.18
6554,13483,107,1,52550.35
6555,13484,158,3,8755.31
6556,13484,117,1,2565.68
6557,13485,172,2,1257.35
6558,13486,185,1,6112.84
6559,13486,122,1,12589.84
6560,13487,120,1,1203.35
6561,13488,190,2,4326.19
6562,13488,117,1,2850.75
6563,13488,174,1,5885.54
6564,13488,202,4,822.91
6565,13488,192,3,2259.4
6566,13489,108,1,31135.7
6567,13490,215,1,3133.27
6568,13490,109,2,3436.63
6569,13490,111,1,10914.12
6570,13491,155,1,1743.47
6571,13492,119,3,3569.16
6572,13492,158,1,8755.31
6573,13493,122,2,12589.84
6574,13493,166,3,8461.0
6575,13493,129,1,36778.33
6576,13494,110,1,2845.14
6577,13495,124,1,10640.05
6578,13496,114,1,3777.95
6579,13497,117,1,2850.75
6580,13498,123,2,11242.04
6581,13499,141,1,14950.35
6582,13499,150,1,1677.42
6583,13499,205,4,3006.35
6584,13499,127,2,35945.7
6585,13499,146,1,55564.67
6586,13500,131,1,17831.08
6587,13501,195,1,3308.0
6588,13501,168,3,10757.09
6589,13502,147,1,37236.31
6590,13502,127,1,28756.56
6591,13503,130,1,33499.88
6592,13504,117,4,2850.75
6593,13505,131,1,18769.56
6594,13506,131,2,18769.56
6595,13507,103,1,86981.38
6596,13507,121,1,10726.43
6597,13508,157,1,9623.93
6598,13508,117,1,2850.75
6599,13508,107,1,49922.83
6600,13508,103,1,69585.1
6601,13508,106,2,52237.2
6602,13509,151,2,1390.83
6603,13510,220,3,8932.59
6604,13511,121,1,10726.43
6605,13511,187,1,3646.21
6606,13512,110,1,2560.63
6607,13513,153,1,748.26
6608,13513,111,1,10914.12
6609,13514,152,2,2689.5
6610,13515,182,1,1810.76
6611,13516,202,2,781.76
6612,13517,142,1,12209.02
6613,13517,110,1,2845.14
6614,13518,151,1,1545.37
6615,13519,157,1,11322.27
6616,13520,121,1,9117.47
6617,13520,180,2,2338.77
6618,13521,166,1,8906.32
6619,13521,200,2,5129.71
6620,13521,132,1,14928.86
6621,13521,130,4,35263.03
6622,13522,150,3,1584.23
6623,13522,131,1,18769.56
6624,13523,142,1,12851.6
6625,13523,117,1,2565.68
6626,13524,173,1,6668.64
6627,13525,173,1,6317.66
6628,13525,128,1,32451.24
6629,13526,108,1,32865.46
6630,13527,150,2,1770.61
6631,13527,124,1,11200.05
6632,13528,153,2,748.26
6633,13528,151,2,1545.37
6634,13529,122,1,12589.84
6635,13530,126,1,18764.38
6636,13530,115,1,3314.34
6637,13530,120,1,1337.06
6638,13531,125,2,35756.69
6639,13532,143,4,4895.78
6640,13532,210,1,1020.2
6641,13532,114,1,3976.79
6642,13532,120,1,1337.06
6643,13532,166,1,8015.69
6644,13533,121,1,10726.43
6645,13534,117,3,2850.75
6646,13535,131,1,18769.56
6647,13536,109,2,3092.97
6648,13537,164,1,9554.0
6649,13538,146,1,55564.67
6650,13539,184,1,1246.83
6651,13539,107,3,47295.32
6652,13540,139,2,15537.18
6653,13540,141,1,15737.21
6654,13540,120,2,1337.06
6655,13541,130,1,29973.58
6656,13541,162,4,9869.72
6657,13541,159,1,7310.41
6658,13542,205,1,2555.4
6659,13542,117,1,2565.68
6660,13543,209,2,1831.36
6661,13544,106,1,55502.02
6662,13544,129,1,31261.58
6663,13544,159,1,7310.41
6664,13544,178,1,938.23
6665,13545,129,1,33100.5
6666,13546,127,2,32351.13
6667,13547,179,4,1205.24
6668,13548,156,1,1231.36
6669,13548,119,1,3965.73
6670,13548,160,1,4212.93
6671,13549,190,3,4566.54
6672,13549,120,1,1337.06
6673,13550,118,2,2283.96
6674,13551,151,1,1468.1
6675,13551,129,1,31261.58
6676,13551,118,1,2283.96
6677,13552,121,1,10190.11
6678,13552,170,1,2445.8
6679,13553,121,1,9653.79
6680,13554,123,2,12491.16
6681,13554,136,1,7396.68
6682,13555,146,1,61738.52
6683,13555,110,2,2845.14
6684,13555,126,1,18764.38
6685,13556,131,2,18769.56
6686,13556,107,1,52550.35
6687,13557,173,1,7019.62
6688,13557,169,1,2562.22
6689,13557,103,1,82632.31
6690,13557,140,1,7850.48
6691,13558,116,1,963.64
6692,13559,117,2,2708.21
6693,13559,107,1,49922.83
6694,13559,151,1,1390.83
6695,13559,128,1,29206.12
6696,13560,120,3,1270.21
6697,13561,164,2,8598.6
6698,13561,198,1,5507.55
6699,13561,121,2,10726.43
6700,13561,106,1,65296.5
6701,13562,129,2,33100.5
6702,13563,103,1,86981.38
6703,13563,126,1,17826.16
6704,13563,111,3,9822.71
6705,13563,119,2,3569.16
6706,13564,167,2,3801.49
6707,13565,131,1,17831.08
6708,13565,102,1,74774.07
6709,13565,158,1,7782.5
6710,13566,173,1,6668.64
6711,13566,112,1,8425.99
6712,13566,122,1,11960.35
6713,13567,122,2,11960.35
6714,13568,165,1,10476.51
6715,13568,184,3,1122.15
6716,13568,101,1,81575.18
6717,13569,130,1,35263.03
6718,13569,175,1,5134.73
6719,13570,123,1,11242.04
6720,13571,135,2,19388.7
6721,13572,133,1,21688.11
6722,13572,126,1,16887.94
6723,13573,206,2,3209.73
6724,13574,104,3,81889.5
6725,13574,149,1,824.78
6726,13575,108,1,34595.22
6727,13575,132,2,17563.36
6728,13576,119,2,3370.87
6729,13577,107,2,49922.83
6730,13578,147,2,41373.68
6731,13579,119,1,3965.73
6732,13580,172,4,1194.48
6733,13580,147,1,33098.94
6734,13580,108,2,32865.46
6735,13581,107,3,47295.32
6736,13582,172,2,1257.35
6737,13583,117,1,2565.68
6738,13583,176,1,9614.76
6739,13584,160,1,4002.28
6740,13585,165,1,11027.91
6741,13586,123,1,11242.04
6742,13587,161,1,9315.28
6743,13588,120,3,1337.06
6744,13588,161,1,7917.99
6745,13589,125,1,35756.69
6746,13590,161,2,9315.28
6747,13590,144,3,15195.0
6748,13591,203,2,939.28
6749,13592,178,1,844.41
6750,13593,113,1,5680.63
6751,13593,136,1,7785.98
6752,13593,172,1,1257.35
6753,13593,129,1,36778.33
6754,13594,187,1,3281.59
6755,13595,148,2,27380.7
6756,13595,114,1,3976.79
6757,13596,125,1,37638.62
6758,13597,202,1,740.62
6759,13597,123,1,12491.16
6760,13598,188,1,5159.66
6761,13598,151,1,1545.37
6762,13598,113,1,5680.63
6763,13599,191,2,4378.43
6764,13600,125,1,35756.69
6765,13601,109,2,3436.63
6766,13601,155,1,1656.3
6767,13602,106,1,55502.02
6768,13602,186,1,5607.04
6769,13603,184,1,1246.83
6770,13603,215,1,3133.27
6771,13603,108,1,29405.94
6772,13604,156,1,1231.36
6773,13605,123,1,11866.6
6774,13605,191,1,4378.43
6775,13605,206,2,3566.37
6776,13605,172,1,1257.35
6777,13605,117,1,2850.75
6778,13606,162,1,9869.72
6779,13606,112,1,7095.57
6780,13607,127,2,35945.7
6781,13608,161,1,9315.28
6782,13609,123,1,11866.6
6783,13610,160,1,4212.93
6784,13610,117,1,2565.68
6785,13611,115,1,3314.34
6786,13611,187,1,3463.9
6787,13612,183,1,1056.55
6788,13613,161,2,9315.28
6789,13614,131,3,17831.08
6790,13615,162,1,10389.18
6791,13615,103,1,78283.24
6792,13616,219,1,2921.3
6793,13616,112,1,8869.46
6794,13617,126,4,17826.16
6795,13618,188,1,5431.22
6796,13618,111,2,10914.12
6797,13618,167,1,3801.49
6798,13619,129,1,36778.33
6799,13620,123,1,9992.93
6800,13620,103,1,86981.38
6801,13620,112,1,8425.99
6802,13620,168,1,11952.32
6803,13621,185,1,5501.56
6804,13621,169,1,3014.38
6805,13622,110,2,2845.14
6806,13623,164,1,9076.3
6807,13623,158,1,8268.9
6808,13624,104,1,81889.5
6809,13625,220,2,7592.7
6810,13626,116,2,1084.1
6811,13627,188,1,5431.22
6812,13627,211,1,1301.14
6813,13628,155,1,1743.47
6814,13629,121,1,9653.79
6815,13629,184,1,1246.83
6816,13630,126,1,18764.38
6817,13630,112,1,7982.51
6818,13630,107,1,44667.8
6819,13631,134,1,11868.98
6820,13632,127,1,30553.84
6821,13632,121,1,10190.11
6822,13632,119,1,3370.87
6823,13632,184,1,1246.83
6824,13633,104,1,73700.55
6825,13633,132,1,17563.36
6826,13633,131,2,15015.65
6827,13633,110,2,2560.63
6828,13634,178,1,797.5
6829,13634,215,1,2819.94
6830,13634,171,1,3033.04
6831,13634,161,1,9315.28
6832,13635,124,1,11200.05
6833,13635,113,1,4828.54
6834,13635,117,1,2708.21
6835,13636,124,1,8960.04
6836,13636,160,1,4002.28
6837,13636,158,1,9241.71
6838,13637,121,1,10726.43
6839,13638,115,1,3314.34
6840,13638,174,2,5591.26
6841,13638,133,1,19519.3
6842,13639,122,1,12589.84
6843,13639,146,2,58651.59
6844,13639,120,1,1337.06
6845,13640,122,1,12589.84
6846,13641,112,2,7982.51
6847,13641,157,1,10190.04
6848,13641,130,1,35263.03
6849,13642,111,2,10914.12
6850,13642,116,1,1204.55
6851,13642,109,1,3264.8
6852,13642,132,1,17563.36
6853,13643,104,2,73700.55
6854,13643,106,1,65296.5
6855,13643,218,1,8329.41
6856,13644,143,1,5439.75
6857,13644,208,1,1947.38
6858,13645,136,3,6618.08
6859,13645,125,3,37638.62
6860,13646,205,1,2705.72
6861,13646,149,2,742.3
6862,13647,113,1,5396.6
6863,13648,108,1,34595.22
6864,13648,109,1,3436.63
6865,13649,174,2,5296.99
6866,13649,113,1,4828.54
6867,13650,128,1,30828.68
6868,13651,155,1,1743.47
6869,13651,105,1,44259.22
6870,13652,122,1,11330.86
6871,13652,104,4,81889.5
6872,13653,185,1,4890.27
6873,13653,104,1,81889.5
6874,13653,195,3,3308.0
6875,13654,112,3,8869.46
6876,13654,162,1,9869.72
6877,13654,128,3,32451.24
6878,13655,131,1,16892.6
6879,13656,166,1,8906.32
6880,13657,181,1,1781.12
6881,13657,130,2,35263.03
6882,13658,155,2,1656.3
6883,13658,129,1,34939.41
6884,13658,148,1,25939.61
6885,13658,131,3,18769.56
6886,13659,134,2,11170.81
6887,13660,116,1,1204.55
6888,13660,135,1,20409.16
6889,13660,118,1,2537.73
6890,13660,125,2,37638.62
6891,13661,125,1,37638.62
6892,13661,178,1,797.5
6893,13662,105,3,49176.91
6894,13663,199,2,6780.92
6895,13664,149,1,659.82
6896,13664,105,1,44259.22
6897,13664,166,1,8906.32
6898,13664,143,1,4895.78
6899,13665,186,1,5607.04
6900,13665,147,1,39305.0
6901,13665,122,1,11960.35
6902,13666,120,1,1337.06
6903,13666,125,1,33874.76
6904,13666,161,2,9315.28
6905,13666,153,1,831.4
6906,13667,116,1,1144.32
6907,13668,147,1,37236.31
6908,13669,127,1,34148.41
6909,13669,104,1,81889.5
6910,13669,116,2,1204.55
6911,13669,107,1,47295.32
6912,13670,163,3,12214.44
6913,13671,139,1,13810.82
6914,13672,109,1,3436.63
6915,13672,193,2,7008.71
6916,13672,113,2,4544.5
6917,13672,122,2,12589.84
6918,13673,142,1,12209.02
6919,13673,176,2,8653.28
6920,13674,104,1,81889.5
6921,13674,123,2,10617.49
6922,13674,132,1,17563.36
6923,13674,121,1,10190.11
6924,13675,105,3,41800.37
6925,13675,157,3,11322.27
6926,13675,110,1,2845.14
6927,13676,116,1,1144.32
6928,13676,174,2,5591.26
6929,13677,155,3,1656.3
6930,13678,201,4,1062.45
6931,13678,138,1,15338.04
6932,13679,112,1,8869.46
6933,13680,109,2,3436.63
6934,13681,102,1,66903.12
6935,13682,182,1,1810.76
6936,13682,128,2,27583.55
6937,13682,110,1,2845.14
6938,13683,174,1,5591.26
6939,13684,172,1,1131.62
6940,13684,104,1,69606.08
6941,13684,101,2,69338.9
6942,13684,176,1,9614.76
6943,13685,200,1,5699.68
6944,13686,174,2,5296.99
6945,13687,219,2,3245.89
6946,13687,105,1,49176.91
6947,13688,121,1,10190.11
6948,13689,110,2,2418.37
6949,13690,163,1,13571.6
6950,13690,174,1,5296.99
6951,13690,182,1,1810.76
6952,13690,160,1,4212.93
6953,13691,138,1,14571.14
6954,13691,129,3,31261.58
6955,13692,132,1,16685.19
6956,13693,114,1,3181.43
6957,13693,175,1,5134.73
6958,13694,165,3,11027.91
6959,13694,150,1,1584.23
6960,13695,124,1,11200.05
6961,13695,168,1,11952.32
6962,13696,204,1,995.2
6963,13697,169,1,2562.22
6964,13697,170,1,2445.8
6965,13698,117,2,2850.75
6966,13698,184,3,1122.15
6967,13698,143,1,5439.75
6968,13699,130,1,31736.73
6969,13699,135,1,18368.24
6970,13699,175,1,4877.99
6971,13699,119,1,3569.16
6972,13700,132,2,16685.19
6973,13700,126,1,16887.94
6974,13700,117,2,2850.75
6975,13701,183,1,994.4
6976,13701,218,1,7912.94
6977,13701,116,1,1144.32
6978,13702,198,1,5507.55
6979,13703,118,3,2410.84
6980,13703,113,1,5112.57
6981,13704,167,1,3421.34
6982,13705,181,1,1781.12
6983,13706,110,2,2845.14
6984,13707,116,1,1204.55
6985,13707,219,1,2596.71
6986,13708,131,1,18769.56
6987,13708,120,1,1203.35
6988,13709,177,1,1467.83
6989,13709,109,1,3436.63
6990,13709,174,1,5591.26
6991,13710,144,1,12915.75
6992,13711,215,3,2976.61
6993,13711,189,2,2520.34
6994,13711,216,1,4670.15
6995,13711,166,1,8906.32
6996,13712,166,1,8906.32
6997,13712,174,3,5296.99
6998,13713,179,1,1417.93
6999,13714,186,1,4765.98
7000,13714,127,2,34148.41
7001,13714,101,1,81575.18
7002,13715,122,1,12589.84
7003,13715,138,1,13804.24
7004,13715,169,2,2863.66
7005,13716,130,1,35263.03
7006,13717,208,2,1752.64
7007,13717,182,2,1715.45
7008,13718,125,1,31992.83
7009,13718,107,1,52550.35
7010,13719,131,1,16892.6
7011,13719,200,1,4559.74
7012,13720,186,1,5607.04
7013,13720,102,1,78709.55
7014,13721,151,1,1468.1
7015,13722,199,1,6780.92
7016,13723,122,1,10701.36
7017,13723,137,4,12999.46
7018,13724,115,1,3314.34
7019,13725,127,2,35945.7
7020,13725,154,2,1551.25
7021,13725,131,1,18769.56
7022,13726,164,2,9554.0
7023,13727,111,1,9822.71
7024,13728,122,2,12589.84
7025,13728,110,1,2702.88
7026,13729,182,1,1906.06
7027,13730,164,1,8598.6
7028,13731,101,1,65260.14
7029,13732,155,2,1743.47
7030,13733,120,1,1203.35
