order_id,customer_id,order_date,order_status
12987,32,2025-02-01,Delivered
12988,427,2025-04-28,Processing
12989,977,2025-07-03,Delivered
12990,199,2025-07-10,Delivered
12991,636,2025-03-15,Shipped
12992,320,2025-04-13,Cancelled
12993,63,2026-02-24,Cancelled
12994,391,2026-04-18,Delivered
12995,148,2025-04-24,Delivered
12996,17,2026-01-14,Delivered
12997,462,2025-11-09,Delivered
12998,792,2025-11-26,Cancelled
12999,185,2025-12-05,Cancelled
13000,224,2025-08-26,Cancelled
13001,840,2025-06-22,Delivered
13002,726,2025-03-20,Processing
13003,580,2026-04-09,Cancelled
13004,123,2026-05-16,Delivered
13005,868,2025-10-12,Delivered
13006,76,2025-08-11,Shipped
13007,450,2025-09-23,Delivered
13008,15,2026-01-08,Returned
13009,475,2025-08-21,Delivered
13010,137,2025-08-24,Shipped
13011,276,2025-11-10,Shipped
13012,185,2026-01-15,Delivered
13013,85,2026-02-24,Processing
13014,443,2025-02-21,Delivered
13015,826,2026-05-24,Delivered
13016,940,2025-07-24,Delivered
13017,95,2025-09-14,Delivered
13018,584,2025-07-04,Shipped
13019,505,2025-05-25,Cancelled
13020,184,2025-01-14,Delivered
13021,10,2025-09-03,Delivered
13022,543,2025-07-06,Delivered
13023,920,2025-12-03,Shipped
13024,458,2025-09-16,Returned
13025,263,2025-02-09,Delivered
13026,341,2026-02-22,Delivered
13027,99,2025-12-17,Delivered
13028,633,2025-01-09,Delivered
13029,626,2025-12-16,Shipped
13030,72,2025-03-25,Delivered
13031,821,2026-06-17,Delivered
13032,133,2025-12-24,Cancelled
13033,974,2026-01-13,Shipped
13034,218,2025-06-21,Shipped
13035,88,2025-01-25,Cancelled
13036,191,2026-01-28,Returned
13037,268,2025-04-13,Delivered
13038,35,2025-08-24,Delivered
13039,387,2026-02-14,Delivered
13040,407,2025-11-28,Shipped
13041,615,2026-06-16,Delivered
13042,15,2025-01-29,Delivered
13043,355,2026-06-27,Delivered
13044,27,2025-01-19,Shipped
13045,560,2025-05-28,Delivered
13046,28,2026-04-16,Delivered
13047,870,2026-05-06,Delivered
13048,561,2025-10-10,Shipped
13049,326,2025-04-23,Delivered
13050,269,2026-03-31,Delivered
13051,65,2025-11-26,Delivered
13052,144,2025-09-12,Delivered
13053,807,2026-02-03,Delivered
13054,860,2026-05-23,Delivered
13055,1,2026-04-11,Delivered
13056,402,2026-02-11,Shipped
13057,586,2025-04-08,Delivered
13058,438,2025-10-17,Delivered
13059,41,2025-06-05,Shipped
13060,108,2025-06-11,Shipped
13061,124,2025-04-07,Delivered
13062,752,2026-01-12,Delivered
13063,288,2026-03-26,Processing
13064,308,2025-04-27,Shipped
13065,904,2026-05-21,Delivered
13066,465,2025-07-08,Delivered
13067,851,2026-04-21,Delivered
13068,282,2025-11-19,Delivered
13069,74,2025-06-29,Delivered
13070,897,2025-06-30,Delivered
13071,284,2025-10-14,Delivered
13072,90,2026-04-20,Delivered
13073,149,2025-09-19,Delivered
13074,25,2026-06-07,Delivered
13075,292,2025-06-11,Delivered
13076,784,2026-05-02,Delivered
13077,903,2025-06-30,Shipped
13078,901,2026-04-14,Delivered
13079,62,2025-01-21,Shipped
13080,217,2025-10-02,Delivered
13081,14,2025-09-17,Delivered
13082,787,2025-11-29,Delivered
13083,197,2026-04-11,Returned
13084,456,2025-04-26,Delivered
13085,580,2026-02-17,Delivered
13086,259,2026-06-21,Delivered
13087,152,2025-09-14,Cancelled
13088,945,2025-06-17,Returned
13089,948,2026-06-17,Delivered
13090,143,2025-01-15,Delivered
13091,302,2025-02-19,Delivered
13092,960,2025-10-31,Delivered
13093,3,2026-05-02,Delivered
13094,244,2026-02-20,Processing
13095,50,2025-11-01,Shipped
13096,328,2025-07-15,Delivered
13097,13,2026-01-23,Delivered
13098,239,2026-03-31,Delivered
13099,109,2025-11-06,Delivered
13100,349,2025-05-07,Delivered
13101,995,2025-06-24,Delivered
13102,706,2025-05-14,Delivered
13103,773,2025-03-07,Delivered
13104,463,2026-01-28,Processing
13105,21,2025-12-31,Delivered
13106,102,2025-10-06,Delivered
13107,890,2025-12-29,Delivered
13108,203,2025-06-20,Delivered
13109,51,2025-02-20,Returned
13110,562,2025-11-24,Processing
13111,148,2025-05-25,Delivered
13112,133,2025-10-01,Shipped
13113,998,2025-06-04,Delivered
13114,791,2026-05-23,Returned
13115,240,2025-12-29,Delivered
13116,971,2025-11-21,Delivered
13117,484,2025-10-25,Delivered
13118,620,2026-05-09,Processing
13119,16,2026-06-30,Delivered
13120,60,2025-10-31,Shipped
13121,459,2026-04-12,Delivered
13122,852,2025-08-27,Cancelled
13123,446,2026-06-01,Delivered
13124,66,2025-06-25,Cancelled
13125,57,2026-02-14,Delivered
13126,771,2025-12-30,Delivered
13127,69,2025-01-23,Returned
13128,337,2025-11-14,Returned
13129,19,2026-06-09,Delivered
13130,40,2025-10-03,Delivered
13131,517,2025-08-17,Delivered
13132,542,2025-04-18,Delivered
13133,182,2025-06-25,Delivered
13134,107,2025-11-16,Delivered
13135,726,2025-10-13,Delivered
13136,107,2025-11-25,Shipped
13137,356,2025-12-22,Shipped
13138,954,2025-01-14,Delivered
13139,73,2025-10-02,Delivered
13140,913,2025-03-12,Delivered
13141,90,2025-07-14,Shipped
13142,378,2026-06-07,Delivered
13143,213,2025-04-16,Delivered
13144,949,2025-07-15,Delivered
13145,135,2025-05-25,Delivered
13146,233,2025-12-16,Shipped
13147,975,2026-02-28,Shipped
13148,351,2026-04-16,Delivered
13149,322,2025-08-04,Delivered
13150,127,2025-04-03,Returned
13151,560,2025-09-17,Delivered
13152,8,2026-06-25,Processing
13153,25,2025-10-12,Shipped
13154,410,2026-04-29,Shipped
13155,182,2026-01-07,Delivered
13156,932,2025-03-11,Delivered
13157,858,2026-01-14,Cancelled
13158,578,2025-10-06,Delivered
13159,732,2025-10-29,Delivered
13160,510,2025-09-12,Delivered
13161,62,2025-09-21,Delivered
13162,655,2026-02-28,Shipped
13163,104,2025-08-01,Delivered
13164,166,2025-04-10,Processing
13165,734,2025-04-22,Shipped
13166,351,2025-11-04,Delivered
13167,794,2026-04-20,Delivered
13168,105,2025-04-22,Shipped
13169,422,2025-03-28,Delivered
13170,42,2025-07-02,Returned
13171,474,2025-06-14,Shipped
13172,650,2025-03-31,Delivered
13173,393,2026-03-31,Processing
13174,131,2025-08-26,Delivered
13175,16,2026-06-18,Delivered
13176,59,2025-02-27,Shipped
13177,443,2026-06-26,Processing
13178,904,2026-02-06,Delivered
13179,102,2026-06-03,Delivered
13180,610,2025-07-16,Delivered
13181,804,2025-02-15,Delivered
13182,338,2026-06-14,Delivered
13183,513,2026-02-01,Delivered
13184,728,2025-03-15,Delivered
13185,129,2026-02-20,Cancelled
13186,146,2025-12-01,Delivered
13187,1,2025-10-23,Delivered
13188,946,2025-03-25,Processing
13189,879,2025-01-15,Shipped
13190,653,2025-05-14,Cancelled
13191,39,2026-04-23,Delivered
13192,274,2025-11-15,Delivered
13193,51,2026-01-27,Delivered
13194,8,2026-04-24,Delivered
13195,434,2026-01-03,Delivered
13196,943,2026-01-02,Delivered
13197,857,2025-10-15,Delivered
13198,553,2026-01-13,Delivered
13199,48,2026-04-08,Delivered
13200,135,2025-01-13,Delivered
13201,163,2026-06-20,Delivered
13202,651,2025-06-17,Delivered
13203,709,2025-09-27,Delivered
13204,220,2025-03-11,Delivered
13205,248,2025-11-14,Delivered
13206,22,2026-01-11,Delivered
13207,143,2025-03-30,Delivered
13208,277,2025-09-14,Processing
13209,58,2025-08-05,Delivered
13210,279,2026-03-26,Delivered
13211,784,2026-06-28,Returned
13212,390,2025-05-21,Delivered
13213,39,2025-06-10,Delivered
13214,95,2025-02-01,Delivered
13215,298,2025-06-01,Shipped
13216,199,2025-09-17,Delivered
13217,197,2025-10-06,Delivered
13218,345,2025-10-12,Delivered
13219,393,2026-06-26,Delivered
13220,701,2025-05-28,Delivered
13221,182,2025-03-08,Shipped
13222,714,2025-10-06,Delivered
13223,180,2026-03-19,Delivered
13224,28,2026-02-03,Delivered
13225,367,2025-05-08,Delivered
13226,396,2025-12-03,Processing
13227,904,2026-04-27,Delivered
13228,596,2025-07-05,Delivered
13229,879,2025-06-18,Delivered
13230,865,2025-09-17,Delivered
13231,417,2026-05-22,Delivered
13232,344,2026-06-05,Shipped
13233,369,2026-04-16,Delivered
13234,969,2025-06-10,Processing
13235,666,2025-10-16,Shipped
13236,53,2025-12-06,Processing
13237,674,2026-05-17,Delivered
13238,84,2025-04-16,Delivered
13239,274,2026-04-20,Returned
13240,104,2026-04-08,Shipped
13241,543,2026-04-28,Processing
13242,820,2025-06-02,Delivered
13243,143,2025-05-29,Delivered
13244,41,2025-07-07,Shipped
13245,147,2025-05-11,Delivered
13246,517,2026-03-28,Delivered
13247,171,2026-05-31,Delivered
13248,137,2026-05-06,Delivered
13249,91,2026-04-21,Delivered
13250,317,2025-09-20,Delivered
13251,136,2026-06-22,Delivered
13252,604,2026-04-04,Delivered
13253,38,2026-06-20,Delivered
13254,505,2025-10-22,Delivered
13255,117,2026-03-11,Cancelled
13256,310,2025-10-02,Delivered
13257,141,2025-11-04,Delivered
13258,592,2026-01-11,Shipped
13259,920,2025-06-07,Cancelled
13260,878,2025-07-23,Delivered
13261,392,2025-03-16,Delivered
13262,287,2026-01-15,Delivered
13263,732,2025-10-31,Delivered
13264,533,2025-03-03,Shipped
13265,91,2025-04-18,Returned
13266,736,2025-07-06,Cancelled
13267,258,2025-08-17,Delivered
13268,93,2025-02-17,Delivered
13269,139,2025-09-25,Returned
13270,132,2025-09-11,Delivered
13271,336,2025-03-28,Delivered
13272,116,2025-06-30,Shipped
13273,61,2025-01-25,Delivered
13274,61,2026-01-23,Delivered
13275,392,2025-08-10,Processing
13276,609,2026-02-01,Delivered
13277,165,2026-05-26,Delivered
13278,18,2026-03-16,Delivered
13279,63,2025-06-24,Delivered
13280,875,2025-11-07,Delivered
13281,314,2025-10-01,Delivered
13282,279,2025-02-04,Delivered
13283,19,2025-08-05,Processing
13284,600,2026-02-12,Delivered
13285,344,2026-06-03,Processing
13286,100,2025-09-26,Delivered
13287,55,2026-04-20,Delivered
13288,218,2025-11-21,Delivered
13289,760,2025-12-22,Delivered
13290,802,2025-03-31,Shipped
13291,415,2025-02-11,Delivered
13292,599,2025-12-31,Delivered
13293,57,2025-07-21,Delivered
13294,396,2026-01-01,Delivered
13295,509,2025-10-15,Delivered
13296,99,2026-04-26,Delivered
13297,824,2026-05-16,Delivered
13298,96,2025-02-21,Delivered
13299,158,2025-04-13,Delivered
13300,441,2025-12-27,Delivered
13301,467,2026-02-28,Delivered
13302,557,2025-07-24,Delivered
13303,56,2025-01-14,Shipped
13304,778,2026-04-15,Shipped
13305,348,2026-04-11,Processing
13306,295,2025-10-31,Delivered
13307,973,2026-03-03,Returned
13308,618,2025-04-20,Delivered
13309,59,2026-05-30,Returned
13310,641,2025-03-09,Delivered
13311,47,2025-09-03,Delivered
13312,14,2026-01-24,Delivered
13313,236,2025-11-04,Delivered
13314,991,2025-12-18,Processing
13315,86,2025-03-07,Shipped
13316,518,2026-04-05,Returned
13317,86,2025-12-13,Delivered
13318,595,2025-11-21,Delivered
13319,324,2025-02-02,Delivered
13320,528,2025-03-09,Returned
13321,100,2025-07-06,Delivered
13322,625,2025-07-11,Shipped
13323,994,2025-08-01,Delivered
13324,507,2026-03-04,Delivered
13325,314,2025-12-17,Cancelled
13326,887,2025-04-18,Delivered
13327,8,2025-08-28,Delivered
13328,602,2025-08-04,Delivered
13329,836,2025-06-26,Shipped
13330,31,2025-11-26,Delivered
13331,276,2026-03-26,Delivered
13332,101,2026-03-23,Delivered
13333,377,2026-06-21,Delivered
13334,484,2025-06-28,Delivered
13335,149,2026-01-30,Delivered
13336,285,2025-05-25,Returned
13337,138,2025-07-17,Returned
13338,206,2025-03-25,Delivered
13339,79,2025-03-26,Shipped
13340,832,2026-04-02,Delivered
13341,5,2026-04-21,Delivered
13342,827,2025-09-10,Delivered
13343,382,2025-03-13,Delivered
13344,174,2025-08-11,Delivered
13345,592,2025-10-03,Delivered
13346,326,2025-09-03,Processing
13347,319,2025-12-07,Delivered
13348,55,2026-04-16,Delivered
13349,224,2026-03-30,Delivered
13350,119,2025-01-07,Delivered
13351,8,2025-07-07,Delivered
13352,198,2025-01-04,Delivered
13353,45,2025-05-05,Shipped
13354,127,2025-01-15,Shipped
13355,46,2026-06-09,Delivered
13356,50,2025-08-28,Shipped
13357,98,2025-12-26,Cancelled
13358,1000,2026-06-02,Delivered
13359,2,2025-11-16,Delivered
13360,468,2025-08-19,Delivered
13361,70,2025-01-30,Delivered
13362,883,2026-06-18,Processing
13363,47,2025-06-05,Delivered
13364,934,2026-02-03,Delivered
13365,427,2025-12-12,Delivered
13366,1,2025-07-14,Delivered
13367,844,2025-06-17,Cancelled
13368,338,2026-01-12,Delivered
13369,130,2026-05-04,Delivered
13370,657,2025-12-28,Cancelled
13371,892,2026-04-27,Delivered
13372,305,2025-09-01,Delivered
13373,160,2025-06-20,Delivered
13374,689,2026-05-28,Delivered
13375,531,2026-02-10,Delivered
13376,836,2025-07-26,Delivered
13377,547,2025-06-03,Delivered
13378,120,2025-02-17,Cancelled
13379,900,2025-01-01,Delivered
13380,52,2026-02-11,Delivered
13381,132,2025-04-17,Delivered
13382,337,2025-06-22,Processing
13383,377,2026-05-21,Delivered
13384,8,2025-05-10,Cancelled
13385,677,2026-02-02,Delivered
13386,200,2025-10-21,Cancelled
13387,238,2026-03-23,Delivered
13388,719,2025-01-16,Delivered
13389,215,2025-12-15,Delivered
13390,24,2025-07-22,Shipped
13391,87,2025-05-14,Delivered
13392,935,2026-06-10,Delivered
13393,35,2026-05-23,Delivered
13394,194,2025-03-07,Processing
13395,322,2026-04-25,Shipped
13396,314,2026-04-04,Delivered
13397,2,2025-12-08,Delivered
13398,321,2025-06-08,Delivered
13399,219,2025-06-10,Processing
13400,959,2025-09-11,Shipped
13401,79,2026-06-11,Delivered
13402,193,2025-06-04,Delivered
13403,250,2026-05-01,Returned
13404,225,2026-03-08,Processing
13405,508,2025-01-27,Delivered
13406,106,2025-01-12,Delivered
13407,109,2025-03-08,Delivered
13408,601,2026-06-26,Delivered
13409,320,2025-04-06,Delivered
13410,246,2025-08-03,Delivered
13411,84,2025-07-13,Delivered
13412,93,2025-10-17,Delivered
13413,6,2026-06-28,Delivered
13414,45,2025-02-08,Delivered
13415,369,2025-07-25,Shipped
13416,841,2026-04-29,Delivered
13417,142,2025-12-03,Delivered
13418,170,2026-05-11,Delivered
13419,57,2025-09-06,Cancelled
13420,223,2025-03-15,Shipped
13421,19,2026-01-08,Delivered
13422,879,2025-05-18,Cancelled
13423,518,2026-04-02,Delivered
13424,987,2026-03-20,Returned
13425,828,2025-12-19,Delivered
13426,296,2026-02-15,Delivered
13427,337,2026-06-22,Delivered
13428,94,2026-03-29,Delivered
13429,287,2026-02-23,Delivered
13430,857,2026-03-26,Shipped
13431,26,2025-04-25,Processing
13432,799,2025-02-20,Delivered
13433,182,2026-01-04,Delivered
13434,852,2026-05-30,Delivered
13435,913,2025-07-29,Delivered
13436,515,2026-03-11,Delivered
13437,506,2025-08-15,Delivered
13438,279,2025-09-25,Shipped
13439,758,2025-04-26,Delivered
13440,944,2025-12-26,Delivered
13441,669,2025-11-25,Delivered
13442,443,2025-02-09,Delivered
13443,421,2025-07-01,Delivered
13444,778,2026-05-05,Shipped
13445,355,2025-07-28,Delivered
13446,711,2025-09-30,Delivered
13447,327,2025-04-29,Shipped
13448,31,2026-01-17,Delivered
13449,219,2026-06-20,Shipped
13450,271,2025-09-15,Delivered
13451,70,2026-04-28,Delivered
13452,51,2026-05-24,Processing
13453,350,2025-04-02,Shipped
13454,42,2025-06-10,Delivered
13455,149,2025-05-29,Delivered
13456,624,2025-04-27,Processing
13457,948,2026-04-03,Delivered
13458,584,2025-02-14,Delivered
13459,990,2025-08-22,Shipped
13460,556,2026-01-10,Delivered
13461,145,2025-07-16,Shipped
13462,517,2025-01-25,Shipped
13463,561,2026-01-30,Shipped
13464,208,2025-02-05,Processing
13465,9,2026-04-19,Delivered
13466,563,2025-08-11,Delivered
13467,11,2026-06-14,Delivered
13468,457,2025-07-07,Shipped
13469,81,2026-02-06,Processing
13470,377,2025-09-14,Delivered
13471,323,2025-05-16,Delivered
13472,7,2026-03-20,Cancelled
13473,201,2026-02-22,Delivered
13474,412,2025-10-19,Delivered
13475,777,2025-05-09,Delivered
13476,836,2025-12-07,Returned
13477,306,2025-09-14,Processing
13478,600,2025-04-10,Shipped
13479,160,2025-02-08,Delivered
13480,183,2025-09-20,Processing
13481,96,2025-05-30,Delivered
13482,373,2025-11-26,Cancelled
13483,159,2025-04-30,Delivered
13484,42,2025-08-07,Delivered
13485,536,2025-05-03,Delivered
13486,569,2025-09-01,Delivered
13487,198,2026-06-02,Shipped
13488,38,2025-01-21,Returned
13489,256,2025-07-09,Shipped
13490,270,2025-08-13,Cancelled
13491,512,2026-04-11,Delivered
13492,159,2025-04-09,Shipped
13493,532,2025-12-29,Processing
13494,811,2025-03-24,Shipped
13495,117,2025-02-25,Delivered
13496,969,2025-01-22,Delivered
13497,221,2025-07-04,Shipped
13498,132,2026-06-06,Delivered
13499,252,2025-09-21,Processing
13500,47,2025-08-13,Returned
13501,62,2025-02-07,Delivered
13502,245,2025-05-03,Shipped
13503,650,2025-06-05,Shipped
13504,853,2025-10-28,Delivered
13505,506,2025-03-08,Delivered
13506,52,2026-01-29,Cancelled
13507,517,2026-02-09,Delivered
13508,463,2026-03-25,Delivered
13509,714,2025-05-11,Processing
13510,743,2025-03-10,Delivered
13511,806,2025-12-11,Processing
13512,245,2025-11-16,Delivered
13513,555,2025-06-26,Delivered
13514,132,2026-06-13,Cancelled
13515,1000,2025-06-09,Delivered
13516,87,2026-06-17,Processing
13517,5,2025-05-15,Processing
13518,74,2025-04-21,Shipped
13519,670,2025-10-10,Delivered
13520,273,2026-06-04,Delivered
13521,274,2025-07-13,Cancelled
13522,934,2025-02-16,Delivered
13523,882,2025-12-08,Delivered
13524,156,2025-08-30,Delivered
13525,103,2026-06-06,Delivered
13526,777,2026-01-05,Cancelled
13527,862,2025-05-11,Processing
13528,356,2025-09-27,Returned
13529,454,2025-03-02,Delivered
13530,127,2025-06-13,Shipped
13531,707,2026-06-09,Delivered
13532,458,2025-09-29,Delivered
13533,323,2025-05-13,Delivered
13534,30,2025-09-01,Cancelled
13535,877,2026-03-10,Processing
13536,433,2025-02-07,Cancelled
13537,95,2025-11-15,Processing
13538,420,2026-05-25,Processing
13539,525,2026-01-11,Delivered
13540,342,2026-04-19,Processing
13541,585,2025-02-28,Delivered
13542,390,2026-05-14,Delivered
13543,923,2025-08-06,Delivered
13544,27,2025-05-09,Delivered
13545,53,2026-01-18,Delivered
13546,86,2026-01-23,Delivered
13547,544,2025-03-26,Shipped
13548,478,2026-05-25,Cancelled
13549,841,2026-03-13,Processing
13550,606,2025-10-20,Delivered
13551,327,2025-02-18,Delivered
13552,988,2025-03-08,Delivered
13553,131,2025-05-09,Delivered
13554,754,2025-01-29,Delivered
13555,256,2025-12-09,Returned
13556,482,2026-06-29,Delivered
13557,598,2025-04-29,Delivered
13558,460,2025-05-13,Delivered
13559,70,2025-11-23,Delivered
13560,270,2025-07-04,Delivered
13561,373,2026-05-21,Delivered
13562,778,2026-06-18,Returned
13563,271,2025-08-29,Delivered
13564,881,2026-05-31,Delivered
13565,268,2025-06-14,Delivered
13566,362,2025-08-06,Delivered
13567,700,2025-01-05,Delivered
13568,392,2025-03-22,Delivered
13569,942,2025-09-04,Delivered
13570,499,2026-05-08,Delivered
13571,339,2026-01-21,Delivered
13572,12,2025-11-03,Delivered
13573,245,2026-06-27,Delivered
13574,148,2025-01-07,Delivered
13575,629,2026-05-30,Delivered
13576,103,2025-03-14,Delivered
13577,101,2025-01-10,Delivered
13578,94,2025-05-02,Delivered
13579,62,2026-05-28,Delivered
13580,156,2026-03-17,Delivered
13581,832,2025-02-07,Delivered
13582,669,2025-12-11,Cancelled
13583,610,2025-12-04,Shipped
13584,702,2025-07-03,Processing
13585,133,2025-03-08,Processing
13586,834,2025-01-17,Returned
13587,68,2026-01-18,Shipped
13588,178,2026-01-03,Delivered
13589,395,2025-11-12,Delivered
13590,51,2026-05-12,Delivered
13591,602,2025-12-11,Shipped
13592,222,2026-04-18,Returned
13593,682,2025-04-25,Delivered
13594,313,2025-04-10,Shipped
13595,89,2026-03-14,Delivered
13596,609,2025-12-11,Delivered
13597,124,2025-12-15,Delivered
13598,312,2025-05-19,Delivered
13599,38,2025-11-20,Delivered
13600,437,2025-10-29,Shipped
13601,508,2025-10-21,Processing
13602,214,2026-06-13,Cancelled
13603,933,2025-10-19,Delivered
13604,815,2025-03-15,Cancelled
13605,570,2026-04-29,Delivered
13606,578,2025-01-16,Delivered
13607,125,2026-06-10,Shipped
13608,494,2025-12-02,Delivered
13609,98,2026-05-31,Delivered
13610,71,2025-05-07,Delivered
13611,1000,2026-06-02,Shipped
13612,444,2025-05-09,Delivered
13613,260,2026-05-26,Delivered
13614,142,2026-02-27,Delivered
13615,416,2026-01-20,Shipped
13616,25,2025-08-20,Cancelled
13617,47,2025-07-14,Delivered
13618,17,2025-03-06,Delivered
13619,319,2025-10-04,Delivered
13620,411,2025-08-12,Delivered
13621,31,2025-10-05,Shipped
13622,589,2026-01-01,Delivered
13623,114,2026-05-31,Delivered
13624,536,2025-08-03,Shipped
13625,974,2026-03-15,Delivered
13626,545,2026-03-04,Shipped
13627,828,2026-01-31,Processing
13628,924,2025-07-28,Shipped
13629,308,2026-05-16,Shipped
13630,561,2026-04-08,Delivered
13631,782,2025-08-15,Returned
13632,195,2026-01-10,Delivered
13633,129,2026-05-15,Delivered
13634,922,2025-04-03,Delivered
13635,597,2026-04-05,Shipped
13636,109,2025-11-17,Cancelled
13637,275,2025-01-10,Delivered
13638,700,2025-10-30,Delivered
13639,360,2025-11-18,Cancelled
13640,484,2026-04-01,Cancelled
13641,637,2025-10-05,Delivered
13642,443,2026-06-22,Delivered
13643,354,2026-01-28,Delivered
13644,631,2025-04-05,Delivered
13645,599,2025-04-17,Processing
13646,455,2026-01-25,Delivered
13647,198,2026-06-10,Delivered
13648,238,2025-03-12,Delivered
13649,957,2026-01-11,Delivered
13650,56,2026-01-03,Delivered
13651,133,2025-02-20,Delivered
13652,313,2025-05-23,Shipped
13653,760,2026-02-23,Delivered
13654,81,2026-05-15,Cancelled
13655,137,2025-06-16,Delivered
13656,33,2025-09-17,Delivered
13657,567,2025-07-11,Delivered
13658,118,2025-07-21,Delivered
13659,223,2025-07-04,Delivered
13660,271,2025-06-07,Delivered
13661,840,2025-04-09,Shipped
13662,243,2025-08-29,Shipped
13663,72,2026-05-06,Delivered
13664,341,2025-07-21,Delivered
13665,946,2026-05-24,Cancelled
13666,422,2025-04-06,Delivered
13667,976,2026-05-05,Returned
13668,766,2025-08-06,Processing
13669,18,2026-06-11,Delivered
13670,497,2025-09-30,Delivered
13671,141,2025-08-07,Delivered
13672,371,2025-11-28,Shipped
13673,138,2026-03-29,Delivered
13674,188,2025-06-01,Shipped
13675,887,2025-12-13,Delivered
13676,102,2026-02-18,Delivered
13677,815,2026-06-11,Delivered
13678,15,2026-03-07,Delivered
13679,45,2026-01-14,Shipped
13680,786,2026-03-04,Delivered
13681,456,2025-03-25,Delivered
13682,628,2025-07-11,Delivered
13683,103,2025-02-10,Delivered
13684,352,2025-11-05,Shipped
13685,613,2026-01-13,Delivered
13686,451,2025-05-16,Delivered
13687,295,2025-04-16,Processing
13688,941,2026-06-03,Processing
13689,523,2026-06-26,Delivered
13690,864,2025-05-06,Delivered
13691,602,2025-12-23,Shipped
13692,610,2026-02-04,Shipped
13693,40,2025-03-20,Shipped
13694,198,2026-01-24,Delivered
13695,792,2026-06-19,Delivered
13696,115,2025-03-15,Delivered
13697,57,2025-01-05,Shipped
13698,169,2026-04-08,Delivered
13699,109,2025-03-23,Delivered
13700,890,2026-06-21,Shipped
13701,806,2026-02-09,Delivered
13702,319,2026-05-29,Delivered
13703,31,2025-10-05,Delivered
13704,579,2025-08-12,Delivered
13705,445,2025-03-09,Delivered
13706,957,2025-11-16,Delivered
13707,371,2025-01-19,Delivered
13708,178,2025-12-09,Delivered
13709,336,2025-12-09,Delivered
13710,970,2025-04-07,Delivered
13711,553,2025-02-21,Delivered
13712,517,2025-06-24,Delivered
13713,119,2025-12-04,Delivered
13714,622,2025-12-19,Delivered
13715,632,2026-01-26,Delivered
13716,161,2025-04-25,Delivered
13717,305,2025-12-14,Delivered
13718,145,2025-01-01,Delivered
13719,128,2025-03-04,Processing
13720,13,2025-08-14,Delivered
13721,141,2026-02-27,Delivered
13722,366,2025-01-19,Delivered
13723,1,2025-01-31,Shipped
13724,140,2025-01-24,Delivered
13725,826,2025-07-30,Delivered
13726,401,2025-06-10,Delivered
13727,422,2025-09-12,Delivered
13728,236,2025-04-24,Cancelled
13729,523,2026-05-19,Delivered
13730,94,2025-08-08,Shipped
13731,733,2025-12-23,Delivered
13732,58,2025-06-18,Delivered
13733,493,2026-06-08,Delivered
13734,182,2025-08-30,Delivered
13735,628,2026-01-10,Delivered
13736,363,2025-05-19,Delivered
13737,278,2025-04-07,Delivered
13738,84,2025-05-27,Shipped
13739,465,2025-07-01,Shipped
13740,963,2025-02-26,Delivered
13741,743,2025-02-11,Delivered
13742,30,2026-06-27,Delivered
13743,212,2025-01-02,Delivered
13744,891,2025-10-15,Shipped
13745,322,2025-05-18,Returned
13746,502,2026-05-27,Delivered
13747,872,2025-08-10,Delivered
13748,814,2025-11-27,Delivered
13749,321,2026-02-08,Processing
13750,266,2026-05-23,Delivered
13751,181,2025-05-07,Delivered
13752,586,2025-09-22,Returned
13753,142,2025-01-15,Processing
13754,123,2025-08-14,Delivered
13755,195,2025-04-15,Cancelled
13756,88,2026-05-08,Delivered
13757,551,2025-11-15,Delivered
13758,434,2025-08-07,Delivered
13759,305,2025-10-04,Processing
13760,224,2025-12-07,Delivered
13761,866,2026-03-28,Delivered
13762,15,2026-01-04,Returned
13763,660,2026-04-19,Delivered
13764,856,2025-07-09,Shipped
13765,273,2026-02-23,Delivered
13766,364,2026-05-10,Delivered
13767,919,2025-02-08,Delivered
13768,105,2025-06-11,Processing
13769,337,2025-05-01,Delivered
13770,298,2026-02-03,Delivered
13771,128,2025-09-19,Delivered
13772,733,2025-05-09,Shipped
13773,852,2026-06-24,Delivered
13774,679,2025-12-22,Delivered
13775,97,2026-03-08,Delivered
13776,43,2025-03-06,Processing
13777,419,2025-08-06,Delivered
13778,29,2026-03-03,Delivered
13779,518,2025-03-15,Cancelled
13780,346,2026-04-05,Shipped
13781,503,2026-03-01,Delivered
13782,398,2025-07-11,Returned
13783,253,2025-07-08,Shipped
13784,99,2025-01-12,Delivered
13785,151,2025-08-27,Delivered
13786,341,2026-03-29,Shipped
13787,487,2026-01-18,Shipped
13788,675,2025-02-17,Delivered
13789,657,2025-11-13,Delivered
13790,960,2025-07-28,Delivered
13791,141,2025-04-29,Delivered
13792,35,2025-11-11,Delivered
13793,186,2025-02-05,Delivered
13794,622,2026-04-08,Delivered
13795,266,2026-02-07,Shipped
13796,732,2025-04-17,Delivered
13797,362,2025-02-08,Delivered
13798,897,2025-06-29,Delivered
13799,924,2025-01-12,Delivered
13800,35,2025-12-05,Returned
13801,282,2025-05-06,Shipped
13802,425,2025-03-04,Delivered
13803,126,2025-03-23,Delivered
13804,239,2025-10-26,Delivered
13805,525,2025-02-03,Delivered
13806,112,2025-02-18,Delivered
13807,413,2025-02-26,Processing
13808,554,2025-04-19,Shipped
13809,45,2026-06-01,Delivered
13810,317,2025-01-24,Processing
13811,130,2025-08-09,Shipped
